imdb_score,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,num_voted_users,budget,gross 
7,100,100,422,422,2893,13261,76151,1200000,18488314
8,5,99,4,434,20218,221,101,1300000,48468407
7,50,89,840,3,58,407,1229,1300000,11278
6,276,104,301,71,22194,13261,139426,80000000,79363785
7,137,114,300,73,809,13261,19397,7000000,13876974
8,122,111,50,612,4288,756,22145,1200000,9180275
7,73,99,13000,232,1041,13261,24891,1200000,48468407
8,202,110,118,1000,26451,10000,262160,27000000,22494487
7,99,85,91,849,4289,13261,19986,1200000,2199853
6,10,113,29,449,2681,13261,2417,1200000,2859955
8,173,99,16000,455,28994,19000,664719,1200000,2812029
7,7,83,9,51,293,548,1047,39752620,48468407
9,181,142,840,24,16089,20000,503509,1200000,6100000
8,111,112,9,4,76,13261,7025,4000000,375723
6,38,108,14,274,1805,13261,2582,1200000,594904
6,12,88,840,3,318,27,91,1200000,58936
7,23,97,4,656,9762,5000,591,1200000,24784
6,17,85,840,924,54484,87,132,1200000,7826
6,9,103,840,24,114,754,4068,1500000,48468407
7,1,110,840,656,5,75,27,1200000,3830
6,51,88,4,95,1438,480,2953,39752620,48468407
4,14,76,840,227,1190,636,9560,39752620,48468407
7,24,100,345,94,1621,204,3418,1200000,48468407
5,18,99,840,5,862,161,652,1200000,48468407
4,22,84,840,63,630,238,1321,1200000,48468407
6,9,91,38,117,1218,13261,5061,2600000,2850263
7,30,97,282,148,1581,477,1172,1200000,48468407
5,9,84,2,475,11257,479,742,1200000,48468407
4,7,100,840,312,1810,242,71,1200000,48468407
7,91,94,6,804,19957,13261,76467,3000000,16101109
8,99,90,222,68,1311,13261,39929,695393,6013
7,2,107,840,206,1617,954,726,39752620,48468407
6,57,92,155,147,1329,241,1324,1100000,1400000
5,12,105,840,656,9762,51,285,39752620,247740
7,58,73,126,3,21,131,1555,1600000,39659
7,5,116,12,25,521,13261,2050,10000000,48468407
6,97,110,22,48,645,13261,6555,1100000,56129
8,481,102,338,60,1445,51000,148221,1100000,4105123
3,17,89,252,252,2510,444,737,1100000,48468407
3,9,76,840,656,12,200,332,1100000,48468407
9,242,82,345,269,3442,23000,387508,950000,48468407
6,95,89,840,5,29,13261,9465,1400000,48468407
8,14,150,6,20,1052,773,11010,39752620,48468407
7,87,89,136,42,1080,13261,20678,1000000,48468407
8,141,145,80,794,16094,13261,375240,960000,117235247
5,16,91,2,9,622,234,512,1100000,48468407
7,212,89,840,606,4878,7000,46493,1000000,21378000
7,30,121,62,69,1371,328,8508,1000000,48468407
6,270,83,6,142,1565,13000,44329,1000000,31537320
8,211,110,17000,595,23525,35000,507063,1300000,48468407
7,161,91,287,725,4438,13261,22773,1000000,17986000
7,184,110,92,177,1421,5000,116642,1100000,16067035
5,270,86,18,300,2665,24000,52642,1000000,18112929
7,203,86,385,100,673,13261,76407,1000000,14564027
3,29,120,18,295,1810,13261,4501,5000000,20773070
6,137,90,65,683,3155,816,23021,1000000,10042266
6,107,99,2,3,53,339,5442,1000000000,10037390
7,377,112,310,616,35941,25000,141425,3500000,9701559
7,169,103,2,226,3192,13261,36321,1000000,9013113
4,225,83,19,128,988,12000,30570,1000000,53245055
6,101,109,199,44,731,13261,7584,900000,9000000
6,39,89,840,102,831,365,2636,1000000,48468407
8,372,96,49,656,929,13261,67654,39752620,23808111
7,40,109,23,88,510,624,7346,1000000,48468407
7,129,122,17000,184,1218,13261,9638,39752620,5355376
5,285,100,840,389,2082,12000,21468,6000000,7186670
7,29,109,840,30,283,75,162,1100000,48468407
7,337,95,20,365,1899,11000,36381,1000000,5997134
8,120,94,11,2,42,37000,42389,39752620,4417124
7,40,107,10,245,1147,13261,6110,39752620,5355847
7,38,104,122,458,23461,392,4195,1000000,3386698
8,387,96,655,973,28817,10000,414345,7500000,143492840
7,185,93,7,180,3986,13261,31254,39752620,5283379
7,348,102,46,287,1263,13261,40425,39752620,2981638
7,155,84,9,313,1587,13261,16594,39752620,3122616
7,181,97,33,229,994,13261,21746,1000000,2508841
7,149,91,9,13,198,14000,9540,1000000,4946250
6,54,84,56,13,21124,387,5933,1000000,1950218
7,18,86,132,584,2400,227,2629,1000000,1277257
7,122,91,11,121,2323,13261,82232,3500000,45857453
8,87,92,2,5,1447,13261,11283,1000000,1677838
7,51,94,112,428,3085,671,6084,1000000,1744858
7,260,92,152,124,1587,13261,38893,1000000,48468407
6,218,103,11,543,5497,35000,47988,58000000,80021740
7,16,100,12,6,295,603,1976,1000000,982214
7,12,119,13,25,1107,100,983,1000000,798341
6,1,167,10,97,773,92,2715,1000000,610991
7,48,92,840,842,3931,13261,36559,11000000,48468407
6,59,92,406,194,904,13261,30396,1000000,582024
7,88,108,234,463,12385,571,9233,2500000,548712
7,28,97,4,301,1692,166,1524,1000000,464655
7,44,88,22,275,1641,115,3142,1000000,464126
4,13,100,840,268,2289,24,505,1000000,428535
6,117,100,71,145,12234,13261,19752,39752620,750100
7,100,124,13,7,42,13261,4999,39752620,621240
7,117,88,21,772,4720,11000,46076,1000000,104077
7,140,106,135,11,7098,32000,75633,39752620,334658
6,29,79,2,551,2489,150,3806,1000000,279282
7,308,135,840,310,2369,16000,125114,65000000,43982842
8,248,96,50,656,6,20000,23836,1000000,484221
8,84,53,141,23,313,13261,10564,1000000,274661
7,40,97,10,5,118,587,1290,1000000,144431
7,140,120,840,656,15,32,56,39752620,227241
6,13,90,165,679,3258,25,455,39752620,112521
8,31,91,9,9,86,13261,2482,1000000,287761
7,43,93,840,656,28,13261,1220,1000000,100240
6,2,112,74,891,263584,706,606,1000000,96734
5,4,160,5,219,2024,31,1524,1500000,49000
6,238,95,243,725,3833,13261,30160,900000,100659
7,112,93,11,271,1452,13261,20176,500000,48430
6,33,88,29,117,1141,157,2735,1000000,21210
5,8,105,5,73,1042,27,1434,1000000,48468407
7,95,98,8,14,196,43,334,39752620,22434
6,29,82,82,490,3905,210,1938,1000000,12996
6,3,89,32,256,1647,143,397,1000000,48468407
6,71,78,840,61,509,244,3228,1000000,10018
6,36,97,4,150,928,793,1048,1000000,62480
7,56,81,840,394,2694,13261,4862,1000000,6387
6,8,90,18,422,2633,17,377,39752620,5494
2,3,97,840,94,1188,128,534,1000000,48468407
4,8,88,53,176,1284,42,783,1000000,721
5,9,96,436,4,920,47,480,1500000,703
7,87,105,50,8,351,13261,3499,1000000,48468407
7,6,107,3,4,19,259,876,1000000,48468407
7,14,76,57,228,1635,501,9190,1000000,48468407
6,20,96,840,396,2607,903,1359,1000000,48468407
6,23,99,840,131,997,138,1420,1000000,48468407
3,6,90,15,106,1752,297,1612,1000000,48468407
7,12,94,82,47,964,32,340,39752620,48468407
6,2,87,3,149,1593,141,275,1000000,48468407
7,12,93,923,904,52113,599,3943,39752620,48468407
6,140,90,840,171,1996,3,33,1000000,48468407
5,64,89,23,23,292,13261,3650,500000,48468407
2,7,83,142,317,1549,150,634,1000000,48468407
7,9,96,840,656,90,68,955,39752620,48468407
6,21,90,840,360,2116,370,982,1000000,48468407
3,140,138,105,110,1350,41,293,1000000,48468407
4,1,84,142,402,11466,54,93,1000000,48468407
5,95,83,224,37,344,13261,6531,39752620,48468407
6,40,96,840,177,1226,968,6513,1000000,48468407
4,6,94,6,656,109,91,425,1000000,48468407
5,16,90,840,36,231,48,137,1000000,48468407
5,39,95,53,253,1825,936,6256,1000000,48468407
4,150,93,3,115,656,13261,2057,1000000,48468407
5,1,111,840,426,2677,212,207,1000000,48468407
7,393,101,840,888,5056,23000,92640,20000000,2319187
7,32,103,17,113,1567,785,4998,39752620,48468407
6,78,87,840,302,1618,2000,6265,950000,48468407
6,140,30,840,223,1713,57,954,39752620,48468407
6,8,100,12,354,2468,884,7870,950000,48468407
5,6,90,29,558,2504,42,443,989000,48468407
7,9,83,840,17,104,489,265,913000,48468407
8,134,108,603,279,11094,13261,100890,910000,9600000
6,18,100,28,501,2924,995,6025,930000,20186
8,233,113,163,27,264,14000,44763,590000,1185783
7,10,97,171,76,1343,52,139,3000000,48468407
7,231,104,171,656,117,12000,131969,950000,1007962
6,65,91,91,659,3299,698,13485,900000,381186
6,76,107,32,127,509,13261,6277,39752620,439958
8,327,85,840,88,687,17000,53919,900000,16097842
6,62,101,6,727,4184,13261,11965,900000,6643
7,116,70,11,8,63,13261,94225,39752620,102797150
7,73,88,840,102,897,337,5489,850000,442638
7,238,112,29,874,15800,12000,64748,15000000,42919096
7,35,107,6,522,26017,13261,14580,850000,819939
7,2,78,840,656,9762,24,19,900000,48468407
7,6,90,66,734,5435,181,122,1000000,48468407
6,115,88,15,567,3770,13261,13421,850000,1243961
7,193,92,43,172,1751,13261,24391,39752620,3094687
6,16,95,14,221,1185,409,1742,825000,15278
7,68,85,46,141,926,933,7308,500000,48468407
5,16,86,63,175,1278,549,2706,990000,48468407
3,7,90,8,487,3336,312,169,100000,48468407
8,354,123,840,620,2501,48000,151812,500000,7098492
7,16,93,5,10,81,33,190,39752620,48468407
8,74,88,377,236,1502,13261,26513,800000,4771000
7,11,114,9,86,423,81,2039,800000,1001437
7,59,88,6,68,663,219,4743,800000,2073984
8,71,110,21,3,455,926,7431,39752620,9950
7,5,95,840,167,1484,18,59,850000,48468407
7,25,83,840,656,29,83,772,800000,48468407
7,29,104,37,501,1983,130,2256,800000,144583
7,17,94,3,181,991,396,3480,800000,48468407
4,13,87,840,258,2359,4,122,39752620,58163
5,6,93,247,152,954,13261,4167,600000,35688
6,224,91,75,13,116,23000,54601,800000,41709
7,33,90,38,69,587,1000,17725,780000,1310270
6,1,14,840,37,315,14,292,39752620,48468407
8,100,112,840,425,14954,13261,63839,777000,115000000
8,21,75,21,656,25,274,1477,750000,48468407
7,82,86,8,357,3071,307,12160,750000,5518918
7,271,86,365,522,2714,31000,101287,750000,4007792
8,5,89,15,95,548,614,3543,39752620,7705974
6,255,95,214,246,1269,13261,25750,500000,26297
6,292,101,243,74,1252,13261,27260,750000,77501
5,178,89,687,389,12183,13261,42183,16000000,42638165
8,120,106,973,48,500,13261,17813,750000,48468407
7,31,88,168,21,243,163,1661,750000,47329
5,114,99,4,201,1558,13261,9376,900000,18378
6,233,90,129,280,2170,2000,25951,750000,48468407
3,8,95,3,118,1117,128,851,750000,48468407
8,153,85,160,433,2496,3000,80193,750000,48468407
8,53,170,23,2,15,13261,18980,700000,7830611
7,49,86,30,14,321,903,2877,39752620,3278611
8,4,107,364,567,26578,1000,3089,39752620,48468407
7,64,97,52,36,209,420,8509,700000,1141829
6,23,104,840,195,1581,523,1354,1000000,48468407
4,8,88,840,311,2476,303,551,39752620,48468407
7,446,201,840,84,7122,13261,316027,207000000,218051260
5,228,108,174,324,2160,13261,94463,30000000,32048809
7,208,106,31,71,33734,13261,70885,700000,2694973
7,2,107,840,236,1763,102,103,700000,10508
7,25,84,21,48,714,161,819,650000,2301777
5,8,91,840,137,1210,158,514,750000,48468407
5,143,90,13,432,2483,13261,7384,39752620,169719
7,21,103,2,442,1683,203,474,400000,48468407
7,1,71,840,21,1359,5,5,650000,48468407
5,34,90,4,258,1553,1000,3699,650000,48468407
4,5,67,4,2000,283939,13261,344,625000,48468407
5,10,94,7,912,4767,13261,1432,700000,48468407
8,66,81,10,23,824,1000,13269,609000,3000000
6,360,81,19,39,399,13261,186786,60000,140530114
8,53,215,14,136,778,13261,12631,600000,13300000
7,82,83,644,11,190,13261,13915,650000,48468407
6,15,106,16,254,1281,12,448,600000,171988
6,140,103,840,20,85,11,94,600000,23616
7,18,90,4,218,2288,51,531,600000,13493
6,140,88,12,359,2241,358,85,39752620,79043
8,22,105,840,656,9762,34,74,400000,48468407
7,15,115,3,656,9762,32,204,750000,48468407
8,140,90,840,271,1754,9,6,600000,48468407
7,18,102,12,2,553,36,389,39752620,48468407
5,8,98,5,233,1707,128,719,600000,48468407
8,105,87,44,704,2538,13261,31429,560000,515005
7,3,80,6,656,9762,88,57,560000,2245
6,4,88,11,221,2996,7,487,550000,48468407
6,2,83,840,656,9762,18,86,500000,48468407
7,50,122,589,150,1164,13261,17068,500000,33451479
7,19,115,95,656,9762,126,113,550000,48468407
6,5,86,24,142,1090,816,3411,500000,39552600
6,235,79,9,7,67,13261,42256,500000,30500882
5,8,87,490,201,2295,244,1305,39752620,48468407
6,95,97,8,22,516,13261,3274,500000,17000000
8,84,105,2,656,9762,588,3156,39752620,8044906
8,154,89,310,587,24419,13261,58260,500000,5739376
7,20,120,3,234,2563,13261,4583,1000000,3773863
7,88,94,3,2,382,694,3394,39752620,3117666
8,70,108,6,43,194,491,6790,500000,2047570
6,5,102,840,15,161,43,1099,500000,1250798
7,105,83,6,656,30,13261,7559,46000,1127331
7,29,93,840,59,660,287,154,500000,906666
7,46,86,7,17,407,13261,3562,500000,1114943
6,3,101,840,17,155,44,651,500000,1111615
7,54,111,35,482,3166,180,3479,500000,985341
7,126,90,9,595,2655,1000,26407,500000,603943
7,17,86,204,474,2322,51,1038,500000,334041
6,25,98,71,658,24382,139,709,500000,295468
5,11,91,21,469,2555,86,553,500000,243347
7,81,91,12000,213,1440,238,6884,500000,154077
6,155,90,217,243,20480,13261,45928,39752620,342936
7,39,88,840,49,483,590,774,500000,151389
9,153,202,840,4,338,11000,229012,2000000,269061
8,26,89,6,8,44,13261,3086,500000,133778
6,10,97,32,329,11839,344,3013,500000,48468407
6,35,84,681,143,734,155,1656,500000,52850
6,230,82,248,196,1498,46000,26185,500000,98017
7,165,94,12,183,17883,26000,70136,135000000,177343675
6,9,100,6,325,2310,60,1358,500000,31937
6,17,112,12,699,35294,183,2004,500000,13134
6,344,94,380,113,1118,19000,75669,500000,237301
5,2,87,840,347,1924,29,299,39752620,48468407
7,28,91,840,170,1047,339,739,500000,12055
5,29,87,38,445,2251,898,2038,500000,1332
8,11,98,840,656,8,23,2097,3000000,48468407
7,48,95,3,25,119,808,1006,500000,48468407
7,24,87,395,637,3309,22,601,100000,48468407
6,166,102,487,118,2099,13261,15756,39752620,316842
6,140,127,2,656,2,13261,16,500000,48468407
7,9,96,3,205,1235,16,38,500000,48468407
7,48,103,21,680,26999,13261,26863,39752620,48468407
4,64,104,32,238,2102,13261,2012,500000,48468407
8,140,90,840,569,3359,337,22,39752620,48468407
2,1,122,406,152,1038,353,292,39752620,48468407
3,111,93,33,135,1531,13261,34219,12000000,37188667
7,26,90,840,120,630,701,5025,500000,48468407
7,1,101,840,15,206,126,197,500000,48468407
4,3,94,840,212,2091,381,60,150000,48468407
7,10,97,163,303,2438,707,259,500000,48468407
8,1,90,840,33,254,70,30,39752620,48468407
6,1,108,431,317,1628,13261,62,500000,48468407
7,10,82,840,656,9762,44,40,500000,21199
5,1,84,840,53,683,9,15,500000,48468407
6,525,130,840,11000,73441,60000,175413,215000000,234903076
6,96,91,6,10,553,13261,19253,475000,48468407
6,8,91,10,10,380,123,475,450000,2712293
8,92,107,521,80,976,13261,19732,2000000,768045
4,1,82,5,237,1752,62,53,500000,48468407
7,365,84,3,446,12496,13261,10143,450000,379122
6,88,103,365,49,1411,13261,5931,500000,23000
7,3,86,840,304,2830,31,64,450000,48468407
8,65,89,24,45,995,439,7921,439000,2300000
8,140,52,840,656,10,460,78,450000,48468407
8,71,98,89,3,173,865,7143,225000,2938208
8,34,133,10,19,774,13261,13543,25000000,9910
4,15,81,15,93,1151,61,268,39752620,48468407
7,220,92,100,482,3950,13261,161448,400000,44540956
7,279,90,57,92,1528,13261,42678,1066167,258113
6,409,84,110,21,330,12000,184824,15000,107917283
8,86,91,147,5,54,13261,10366,39752620,1293295
8,131,91,840,332,2158,14000,382240,229575,1229197
7,69,90,25,138,771,426,3675,400000,1689999
5,8,96,14,6,387,39,179,100000,11798
8,75,60,840,833,4908,13261,202115,39752620,48468407
7,72,88,20,656,78,754,5709,218,592014
5,4,92,4,12,168,638,1123,400000,425899
5,9,97,840,271,2350,194,143,500000,48468407
7,203,82,385,22,123,2000,14985,400000,126387
8,11,22,840,6,81,526,7458,39752620,48468407
6,148,101,12,149,1026,13261,140740,35000000,80276912
6,80,80,3,39,272,166,4788,500000,48468407
7,46,97,350,33,260,13261,10577,650000,48468407
6,8,84,840,36,312,7,191,39752620,25918
6,10,97,840,83,1163,12,369,900000,48468407
8,76,91,840,92,809,13261,19964,400000,48468407
8,69,123,204,9,481,691,10718,385907,48468407
7,43,86,3,513,2864,672,4407,375000,617172
6,36,100,4,4,109,167,4546,379000,2808000
8,304,96,840,58,813,12000,141219,375000,48468407
6,279,89,33,118,1233,13261,27297,6000000,12843
7,23,84,840,656,3,111,186,450000,34151
8,110,88,30,656,15,13261,9037,1750211,1523883
5,40,90,44,93,872,583,6046,350000,4000000
8,45,90,840,656,9762,70,695,39752620,84689
7,23,43,840,576,5052,17000,72017,39752620,48468407
3,4,98,840,656,199,240,209,350000,48468407
8,318,101,840,598,4400,12000,157863,300000,47000000
9,177,96,840,253,1433,40000,447785,350000,48468407
7,51,83,3,258,1370,675,1272,39752620,246574
8,124,65,964,21,540,13261,64888,325000,48468407
7,211,94,252,14,126,13000,44864,39752620,110197
8,26,112,2,321,2638,13261,7687,39752620,7707563
7,64,102,149,276,1986,121,2932,312000,1281176
7,56,98,10,912,13433,13261,24438,8000000,16115878
7,29,91,82,8,102,166,2843,300000,1652472
7,131,80,54,543,3010,13261,18035,300000,2360184
6,4,114,7,2,37,29,270,39752620,48468407
7,88,76,129,26,132,594,4423,300000,255352
7,189,80,129,26,460,13261,12241,200000,856942
5,20,88,5,301,1884,92,554,300000,48468407
8,96,110,840,656,967,2000,19386,300000,48468407
8,27,104,840,656,2,50,291,39752620,32631
8,15,102,95,656,9762,379,341,300000,16892
8,24,95,840,87,835,363,891,160000,12438
6,16,94,37,104,751,26,294,300000,40542
7,13,109,3,25,185,30,720,200000,5199
3,8,90,840,32,689,53,476,350000,48468407
7,156,133,278,107,5405,14000,91863,45000000,24343673
7,4,110,44,221,1440,175,82,39752620,1711
6,164,80,43,668,14950,13261,19875,300000,48468407
5,10,95,840,309,2048,261,241,300000,2468
5,1,94,840,87,544,4,47,39752620,48468407
7,8,98,3,248,1545,7,95,300000,48468407
4,9,98,77,656,19,114,569,500000,48468407
5,78,96,5,180,1228,249,1905,250000,48468407
6,131,97,19,313,2515,13261,4550,300000,48468407
6,286,90,25,235,1734,13261,24668,270000,318622
7,147,113,840,781,15765,13261,114070,250000,12006514
7,71,91,132,225,1330,169,6041,250000,4186931
4,140,90,2,99,842,16,30,290000,48468407
7,51,98,681,13,139,661,8000,250000,3799339
7,23,94,4,10,656,423,3513,250000,1977544
7,59,96,44,129,1378,170,4662,250000,1050600
7,9,100,840,51,454,133,1489,250000,902835
4,140,90,840,185,1461,17,28,300000,48468407
7,99,90,165,319,1743,11000,160511,365000,489220
6,21,76,840,62,1661,46,1727,250000,212285
7,19,75,45,656,7,178,1428,250000,203134
6,43,78,7,142,1008,98,2787,150000,191309
7,206,90,52,224,34983,12000,46813,250000,3388210
4,140,96,840,270,1399,85,24,300000,48468407
6,29,92,99,181,1987,93,708,250000,177840
7,27,75,269,7,127,62,1227,39752620,47111
4,162,99,261,461,2862,13261,8511,250000,49494
9,11,58,840,250,2572,10000,12848,39752620,48468407
7,26,86,5,41,216,122,603,39752620,48468407
7,85,92,337,22,114,773,7148,39752620,45661
7,77,101,17,289,2123,14000,70076,39752620,48468407
6,8,81,840,5,154,67,336,250000,18195
3,5,93,7,73,631,777,602,39752620,48468407
6,3,95,1000,3,1056,141,300,250000,48468407
7,66,107,63,76,457,11000,18486,39752620,48468407
6,4,98,3,104,694,13261,450,250000,48468407
